source,target,Timestamp
ernesturtasun,cinemamalda,2023-04-13T04:48:35.000Z
AnnaGal4,rovelldou1,2023-04-13T04:47:24.000Z
bernaus_font,elnacionalcat,2023-04-13T04:44:29.000Z
chris1971tian,LT16616534,2023-04-13T04:44:16.000Z
jcobegua,rovelldou1,2023-04-13T04:42:19.000Z
emilianojimenez,elCatalan_es,2023-04-13T04:37:51.000Z
emilianojimenez,danielsirera,2023-04-13T04:37:44.000Z
teresasoley,Jaume752,2023-04-13T04:33:17.000Z
KlausPeterSchi2,LT16616534,2023-04-13T04:31:52.000Z
portis_ana,Jaume752,2023-04-13T04:25:13.000Z
Gandalfraul,EstadoDAlarmaTV,2023-04-13T04:22:34.000Z
miquelpuigcerda,Jaume752,2023-04-13T04:21:54.000Z
AmorNoCorresp18,AlbertoCaliu,2023-04-13T04:21:52.000Z
carles_creixell,MariaMiquel1,2023-04-13T03:55:59.000Z
carles_creixell,Francesc_Roca,2023-04-13T03:55:12.000Z
jrocasarsanedas,Jaume752,2023-04-13T03:49:29.000Z
jrocasarsanedas,rovelldou1,2023-04-13T03:49:02.000Z
JordiG_P,Jaume752,2023-04-13T03:42:28.000Z
Julita82728269,Jaume752,2023-04-13T03:37:51.000Z
GOP70525294,LT16616534,2023-04-13T03:32:32.000Z
LesAntonies,Jaume752,2023-04-13T03:28:00.000Z
MargaXrepublica,puerto_duc,2023-04-13T03:25:15.000Z
Axelman72,MarcFerre_Cat,2023-04-13T03:19:42.000Z
botifleries,Jaume752,2023-04-13T03:19:24.000Z
StopParasits,Jaume752,2023-04-13T03:09:11.000Z
AbrilConejos,AlbertoCaliu,2023-04-13T02:58:39.000Z
pferrerm,JuntsxStAndreu,2023-04-13T02:55:36.000Z
pferrerm,elnacionalcat,2023-04-13T02:55:36.000Z
Usertuiter1,Jaume752,2023-04-13T02:29:28.000Z
JaumePinyol2,Jaume752,2023-04-13T02:25:41.000Z
MonalisaDeLego,rovelldou1,2023-04-13T02:08:06.000Z
13adamsa,Jaume752,2023-04-13T01:55:27.000Z
JaumePinyol2,JuntsxStAndreu,2023-04-13T01:54:47.000Z
JaumePinyol2,elnacionalcat,2023-04-13T01:54:47.000Z
Calaix1,Jaume752,2023-04-13T01:50:08.000Z
MonalisaDeLego,Jaume752,2023-04-13T01:40:26.000Z
juanespejelj,_VictoriaAlsina,2023-04-13T01:32:52.000Z
juanespejelj,InstitutOstrom,2023-04-13T01:32:52.000Z
Mel25472905,Jaume752,2023-04-13T01:24:37.000Z
jpinenti,rovelldou1,2023-04-13T01:21:22.000Z
ColacaoDon,rovelldou1,2023-04-13T01:15:02.000Z
IsabelBianc,m_corrales_,2023-04-13T01:13:48.000Z
FolletDemocrata,rovelldou1,2023-04-13T01:13:10.000Z
boomboox_net,AdaColau,2023-04-13T01:11:51.000Z
Elcatanyol,xriusenoticies,2023-04-13T01:11:30.000Z
Elcatanyol,enoticiescat,2023-04-13T01:11:30.000Z
robertoc_98,VS4_ABRAZADO,2023-04-13T01:09:36.000Z
Arnaufinselsous,LeoSilvestrePoc,2023-04-13T00:56:49.000Z
Josepll1951,Jaume752,2023-04-13T00:36:22.000Z
JaumePinyol2,rovelldou1,2023-04-13T00:23:46.000Z
rogeliobalibrea,EstadoDAlarmaTV,2023-04-13T00:22:36.000Z
G_Pisarello,m_corrales_,2023-04-13T00:21:00.000Z
anaoromi,vadortitus,2023-04-13T00:19:51.000Z
anaoromi,Diari_Public,2023-04-13T00:19:51.000Z
anaoromi,taniaverge,2023-04-13T00:19:51.000Z
anaoromi,carlescampuzano,2023-04-13T00:19:51.000Z
anaoromi,ernestmaragall,2023-04-13T00:19:51.000Z
anaoromi,ERCbcn,2023-04-13T00:19:51.000Z
RubenCapaldi,btvnoticies,2023-04-13T00:19:30.000Z
Arnaufinselsous,rovelldou1,2023-04-13T00:15:48.000Z
AndreasWerwolf,deutsch365,2023-04-13T00:15:25.000Z
RubenCapaldi,diarieljardi,2023-04-13T00:12:01.000Z
RubenCapaldi,xaviertrias,2023-04-13T00:12:01.000Z
chendomsss,ArnauGonzalez27,2023-04-13T00:06:14.000Z
MontserratPeti1,Jaume752,2023-04-13T00:05:31.000Z
indy_catalana,Jaume752,2023-04-13T00:04:38.000Z
katxo,diarieljardi,2023-04-13T00:04:34.000Z
katxo,xaviertrias,2023-04-13T00:04:34.000Z
DomingoGraell,btvnoticies,2023-04-12T23:59:44.000Z
GayFachers,Windwer,2023-04-12T23:59:43.000Z
GayFachers,elpuntavui,2023-04-12T23:59:43.000Z
GayFachers,EnbicixBCN,2023-04-12T23:59:43.000Z
GayFachers,bacc_cat,2023-04-12T23:59:43.000Z
GayFachers,BiciHater,2023-04-12T23:59:43.000Z
GayFachers,bicivilizate,2023-04-12T23:59:43.000Z
GayFachers,bicicletaAMB,2023-04-12T23:59:43.000Z
GayFachers,AugustaBici,2023-04-12T23:59:43.000Z
GayFachers,EnricB_,2023-04-12T23:59:43.000Z
GayFachers,Jogonmar,2023-04-12T23:59:43.000Z
GayFachers,AndoniEgia,2023-04-12T23:59:43.000Z
GayFachers,UOCciudad,2023-04-12T23:59:43.000Z
jsferrate,Jaume752,2023-04-12T23:55:52.000Z
pina_krassov,Ciddavid,2023-04-12T23:53:34.000Z
GenX973,LT16616534,2023-04-12T23:51:17.000Z
comaposadajordi,Jaume752,2023-04-12T23:49:10.000Z
montca224,rovelldou1,2023-04-12T23:48:27.000Z
SocFranC,Jaume752,2023-04-12T23:46:12.000Z
FernandoReimon1,bugallego,2023-04-12T23:41:02.000Z
glovar07,rovelldou1,2023-04-12T23:39:00.000Z
mas_montagut,Jaume752,2023-04-12T23:33:52.000Z
tomjosespirall,Jaume752,2023-04-12T23:33:26.000Z
x_namor,rovelldou1,2023-04-12T23:30:04.000Z
PereSitja,Jaume752,2023-04-12T23:25:10.000Z
comaposadajordi,OnVasBarcelona,2023-04-12T23:23:40.000Z
AnnaGrauElias,Jaume752,2023-04-12T23:22:44.000Z
DaiAkechi,wallstwolverine,2023-04-12T23:19:04.000Z
montca224,Jaume752,2023-04-12T23:16:21.000Z
carme53889344,Jaume752,2023-04-12T23:14:45.000Z
JCastello23,MiguelMV1984,2023-04-12T23:07:04.000Z
paufaus,cinemamalda,2023-04-12T23:05:52.000Z
frankieporras,Jaume752,2023-04-12T23:03:49.000Z
Gutenberg1871,LT16616534,2023-04-12T23:01:16.000Z
NSC_1,rovelldou1,2023-04-12T22:59:58.000Z
rodrigo_mgls,MiguelMV1984,2023-04-12T22:55:59.000Z
jomateix50,rovelldou1,2023-04-12T22:51:33.000Z
AngelaH85164261,Jaume752,2023-04-12T22:50:42.000Z
PedroDorado63,AlbertoCaliu,2023-04-12T22:50:06.000Z
alexapest,rovelldou1,2023-04-12T22:48:26.000Z
alexapest,Jaume752,2023-04-12T22:47:46.000Z
jomateix50,Jaume752,2023-04-12T22:46:50.000Z
Marc_SantFeliu,Panik81,2023-04-02T10:10:42.000Z
Rosa63220690,eldiarioes,2023-04-02T10:10:36.000Z
kapalsjoan2028,Ludvig1973,2023-04-02T10:10:04.000Z
kapalsjoan2028,Esquerra_ERC,2023-04-02T10:10:04.000Z
Enrique15805940,danielsirera,2023-04-02T10:10:01.000Z
gerardgvp,AlbanoDante76,2023-04-02T10:09:44.000Z
Mjgc1234,Ludvig1973,2023-04-02T10:09:35.000Z
Mjgc1234,Esquerra_ERC,2023-04-02T10:09:35.000Z
Demostenes_eu,valents_cat,2023-04-02T10:09:13.000Z
CriticoRebelde,eldebate_com,2023-04-02T10:09:06.000Z
ulixes_fg,Eduardo54812683,2023-04-02T10:09:04.000Z
AR_Samitier,jordisubirana,2023-04-02T10:07:49.000Z
AR_Samitier,PareraEva,2023-04-02T10:07:49.000Z
AR_Samitier,valents_cat,2023-04-02T10:07:49.000Z
botifleries,Ludvig1973,2023-04-02T10:07:08.000Z
botifleries,Esquerra_ERC,2023-04-02T10:07:08.000Z
NriaMas2,Ludvig1973,2023-04-02T10:06:46.000Z
NriaMas2,Esquerra_ERC,2023-04-02T10:06:46.000Z
Yuri_HSI,Pereira_Hugo_,2023-04-02T10:06:27.000Z
Yuri_HSI,ESdiario_com,2023-04-02T10:06:27.000Z
averderapp,danielsirera,2023-04-02T10:05:59.000Z
XavierSolerT,Ludvig1973,2023-04-02T10:05:24.000Z
XavierSolerT,Esquerra_ERC,2023-04-02T10:05:24.000Z
ClashComuni,Panik81,2023-04-02T10:04:26.000Z
slozano888,GraaLpez,2023-04-02T10:03:50.000Z
slozano888,GraaLpez,2023-04-02T10:03:39.000Z
Giorgio7716,Panik81,2023-04-02T10:03:24.000Z
AgusReales78,danielsirera,2023-04-02T10:03:20.000Z
AgusReales78,pp_bcn,2023-04-02T10:03:13.000Z
nagual16,Panik81,2023-04-02T10:03:08.000Z
JoseLahozR,ElHuffPost,2023-04-02T10:02:50.000Z
JuCarlosGB,rosasuri,2023-04-02T10:02:33.000Z
CARLESJULIA,Ludvig1973,2023-04-02T10:02:17.000Z
CARLESJULIA,Esquerra_ERC,2023-04-02T10:02:17.000Z
Gemsrv71,vagadefam,2023-04-02T10:02:15.000Z
Franjota,GraaLpez,2023-04-02T10:01:35.000Z
Javi_Aceituno,almudenanegro,2023-04-02T10:01:29.000Z
Javi_Aceituno,danielsirera,2023-04-02T10:01:29.000Z
ianuacoeli,danielsirera,2023-04-02T10:01:09.000Z
diarieljardi,estercapella,2023-04-02T10:00:21.000Z
diarieljardi,rogertorrent,2023-04-02T10:00:21.000Z
xyzje,angelvinashist,2023-04-02T10:00:04.000Z
mvernedacasas,PareraEva,2023-04-02T09:59:49.000Z
mvernedacasas,valents_cat,2023-04-02T09:59:49.000Z
mvernedacasas,zowy_98,2023-04-02T09:59:49.000Z
mvernedacasas,elperiodico_cat,2023-04-02T09:59:49.000Z
Pereira_Hugo_,ESdiario_com,2023-04-02T09:59:48.000Z
Pereira_Hugo_,ESdiario_com,2023-04-02T09:59:26.000Z
ElnAlfaro,valents_cat,2023-04-02T09:58:16.000Z
TAIMESCUER,AbaloneOrtega,2023-04-02T09:57:52.000Z
Ferran_Bel,naciodigital,2023-04-02T09:57:11.000Z
Ferran_Bel,Ferran_Bel,2023-04-02T09:57:11.000Z
Ferran_Bel,bernatsurroca,2023-04-02T09:57:11.000Z
Malaga19521,valents_cat,2023-04-02T09:56:14.000Z
vacp5,danielsirera,2023-04-02T09:55:47.000Z
ianuacoeli,profewebjmel,2023-04-02T09:55:12.000Z
manheroll,elperiodico,2023-04-02T09:54:19.000Z
Eviwey1,Panik81,2023-04-02T09:53:56.000Z
Viriato741,BalbontinCas,2023-04-02T09:53:16.000Z
65_rodero,YouTube,2023-04-02T09:53:04.000Z
quimrocajorda,Ludvig1973,2023-04-02T09:52:25.000Z
quimrocajorda,Esquerra_ERC,2023-04-02T09:52:25.000Z
LWallander,Cobi_Bcn,2023-04-02T09:52:18.000Z
IsidoroMarquez1,danielsirera,2023-04-02T09:50:04.000Z
valents_cat,franciscojcoral,2023-04-02T09:49:57.000Z
mariaarenillasp,joanrportell,2023-04-02T09:49:56.000Z
ALMOGAVERCATAL,Ludvig1973,2023-04-02T09:49:49.000Z
ALMOGAVERCATAL,Esquerra_ERC,2023-04-02T09:49:49.000Z
MontserratVerde,BlasNavalon,2023-04-02T09:49:29.000Z
franciscojcoral,valents_cat,2023-04-02T09:49:29.000Z
AlbertGCapella,Ludvig1973,2023-04-02T09:48:22.000Z
AlbertGCapella,Esquerra_ERC,2023-04-02T09:48:22.000Z
Santonesa,YouTube,2023-04-02T09:47:40.000Z
elmojama4,CGSobrin,2023-04-02T09:47:40.000Z
JesusGo29684642,pp_bcn,2023-04-02T09:47:26.000Z
Boyeroalonsosan,AbaloneOrtega,2023-04-02T09:46:37.000Z
AnnaGolSud,Eduardo54812683,2023-04-02T09:46:11.000Z
CelisYmc,Ludvig1973,2023-04-02T09:45:44.000Z
CelisYmc,Esquerra_ERC,2023-04-02T09:45:44.000Z
AnaRa28025499,BalbontinCas,2023-04-02T09:44:04.000Z
t_capdevila,rosasuri,2023-04-02T09:43:59.000Z
jairass,GraaLpez,2023-04-02T09:43:41.000Z
No_fem_bromes,SergiMaranya,2023-04-02T09:41:40.000Z
No_fem_bromes,AdaColau,2023-04-02T09:41:40.000Z
No_fem_bromes,janetsanz,2023-04-02T09:41:40.000Z
suxavi,GraaLpez,2023-04-02T09:41:34.000Z
JessAng79209006,danielsirera,2023-04-02T09:41:17.000Z
lisobe70,valldasua,2023-04-02T09:41:14.000Z
albertguivernau,valents_cat,2023-04-02T09:40:50.000Z
huertaff,valents_cat,2023-04-02T09:40:44.000Z
jordietius,Rincewindcat,2023-04-02T09:40:09.000Z
Adolfo_Garrido_,danielsirera,2023-04-02T09:39:53.000Z
pp_bcn,danielsirera,2023-04-02T09:38:45.000Z
Abierto_PP,danielsirera,2023-04-02T09:38:20.000Z
FerdosLuis,GraaLpez,2023-04-02T09:38:05.000Z
Adolfo_Garrido_,danielsirera,2023-04-02T09:37:41.000Z
Adolfo_Garrido_,eldebate_com,2023-04-02T09:37:41.000Z
Adolfo_Garrido_,ppopular,2023-04-02T09:37:41.000Z
Adolfo_Garrido_,PPBarcelona_,2023-04-02T09:37:41.000Z
cargadodebalas,UnoDeMadrid1976,2023-04-02T09:37:33.000Z
Solimar34984684,vagadefam,2023-04-02T09:37:29.000Z
mdtimanfay,danielsirera,2023-04-02T09:37:12.000Z
OTANno1312,Eduardo54812683,2023-04-02T09:37:11.000Z
josxct2,Ludvig1973,2023-04-02T09:36:49.000Z
josxct2,Esquerra_ERC,2023-04-02T09:36:49.000Z
GeliFernandez7,nmechilsknteveo,2023-04-02T09:36:17.000Z
PereTots,valldasua,2023-04-02T09:36:13.000Z
Tweety2719mes,vagadefam,2023-04-02T09:35:45.000Z
exoscopia,tuitadyneLPD,2023-04-02T09:35:27.000Z
CabalManuel,AbaloneOrtega,2023-04-02T09:33:44.000Z
JUANPAJU,BalbontinCas,2023-04-02T09:33:27.000Z
CabalManuel,AbaloneOrtega,2023-04-02T09:32:42.000Z
Ferrancm,naciodigital,2023-04-02T09:32:40.000Z
Ferrancm,Ferran_Bel,2023-04-02T09:32:40.000Z
Ferrancm,bernatsurroca,2023-04-02T09:32:40.000Z
Morenetaaa,Eduardo54812683,2023-04-02T09:32:12.000Z
nosa96746091,Ludvig1973,2023-04-02T09:31:41.000Z
nosa96746091,Esquerra_ERC,2023-04-02T09:31:41.000Z
DGom__,GraaLpez,2023-04-02T09:31:32.000Z
Eviwey1,AbaloneOrtega,2023-04-02T09:31:22.000Z
YerayMellado,valents_cat,2023-04-02T09:31:10.000Z
m_mora_gama,josue_coello,2023-04-02T09:31:01.000Z
Duc02452076,vagadefam,2023-04-02T09:30:29.000Z
JavierCaso,valents_cat,2023-04-02T09:30:15.000Z
naciodigital,Ferran_Bel,2023-04-02T09:30:00.000Z
naciodigital,bernatsurroca,2023-04-02T09:30:00.000Z
Jorgellao1,valldasua,2023-04-02T09:29:53.000Z
angelagf16,RubenHood15M,2023-04-02T09:29:15.000Z
carlesral,CUPBarcelona,2023-04-02T09:28:46.000Z
carlesral,CUPBarcelona,2023-04-02T09:28:46.000Z
bogoroditzaDina,valents_cat,2023-04-02T09:28:17.000Z
BalleyVivette,ElHuffPost,2023-04-02T09:28:13.000Z
Santonesa,YouTube,2023-04-02T09:27:58.000Z
JavierCaso,GironaJean,2023-04-02T09:27:57.000Z
JavierCaso,valents_cat,2023-04-02T09:27:57.000Z
carlesral,CUPBarcelona,2023-04-02T09:27:18.000Z
LaBella_2017,UnoDeMadrid1976,2023-04-02T09:26:51.000Z
lamparillav,valents_cat,2023-04-02T09:26:34.000Z
RosaCaroOrtiz1,Ludvig1973,2023-04-02T09:26:14.000Z
RosaCaroOrtiz1,Esquerra_ERC,2023-04-02T09:26:14.000Z
sllopisortega,josue_coello,2023-04-02T09:25:23.000Z
CintaVerge,AlbanoDante76,2023-04-02T09:24:59.000Z
obffelius,Eduardo54812683,2023-04-02T09:24:54.000Z
NNGGNouBarris,danielsirera,2023-04-02T09:23:35.000Z
rosalalejandria,GraaLpez,2023-04-02T09:22:45.000Z
PPNoubarris,danielsirera,2023-04-02T09:22:45.000Z
ElHuffPost,nachogallello,2023-04-02T09:21:41.000Z
OkRenacido,GraaLpez,2023-04-02T09:19:46.000Z
aneshalieli,GraaLpez,2023-04-02T09:18:08.000Z
carmcasni,angelvinashist,2023-04-02T09:18:04.000Z
MasdeuJufre,eduardcabus,2023-04-02T09:17:45.000Z
tonisust,elperiodico,2023-04-02T09:17:34.000Z
jfgras,SergiMaranya,2023-04-02T09:17:08.000Z
jfgras,AdaColau,2023-04-02T09:17:08.000Z
jfgras,janetsanz,2023-04-02T09:17:08.000Z
CBilletes,atzur,2023-04-02T09:17:00.000Z
jalocu1960,GraaLpez,2023-04-02T09:16:49.000Z
Gonzalez80David,valents_cat,2023-04-02T09:16:07.000Z
magdaoriap,Ludvig1973,2023-04-02T09:15:40.000Z
magdaoriap,Esquerra_ERC,2023-04-02T09:15:40.000Z
Viatge_Orient,SalgadoSergi,2023-04-02T09:15:25.000Z
bugambilla26,eldebate_com,2023-04-02T09:15:10.000Z
AndreuCd,Ludvig1973,2023-04-02T09:14:06.000Z
AndreuCd,Esquerra_ERC,2023-04-02T09:14:06.000Z
ander_the_table,anacabs,2023-04-02T09:12:00.000Z
ander_the_table,sumar,2023-04-02T09:12:00.000Z
igramilu,GraaLpez,2023-04-02T09:11:43.000Z
anacabs,sumar,2023-04-02T09:11:39.000Z
I_W4NT_0UT,x_oc_r,2023-04-02T09:11:03.000Z
DersuUzala23,RAYMKIII1,2023-04-02T09:11:01.000Z
DersuUzala23,bcnencomu,2023-04-02T09:11:01.000Z
monjejuli,SergiMaranya,2023-04-02T09:10:38.000Z
monjejuli,AdaColau,2023-04-02T09:10:38.000Z
monjejuli,janetsanz,2023-04-02T09:10:38.000Z
Sergio_Camoiras,valents_cat,2023-04-02T09:10:28.000Z
Lonspe1,UnoDeMadrid1976,2023-04-02T09:10:17.000Z
marc66515471,SergiMaranya,2023-04-02T09:10:16.000Z
marc66515471,AdaColau,2023-04-02T09:10:16.000Z
marc66515471,janetsanz,2023-04-02T09:10:16.000Z
Ese46238475,bcnencomu,2023-04-02T09:09:59.000Z
Ese46238475,Yolanda_Diaz_,2023-04-02T09:09:59.000Z
Ese46238475,sumar,2023-04-02T09:09:59.000Z
tmax201220121,GraaLpez,2023-04-02T09:09:31.000Z
fernanfb17,valents_cat,2023-04-02T09:09:08.000Z
jordietius,vagadefam,2023-04-02T09:07:13.000Z
serna_juanillo,MediavillaMarga,2023-04-02T09:06:17.000Z
serna_juanillo,TribunaVa,2023-04-02T09:06:17.000Z
serna_juanillo,mariatuitea,2023-04-02T09:06:17.000Z
serna_juanillo,alberbustos,2023-04-02T09:06:17.000Z
serna_juanillo,rocioanguita,2023-04-02T09:06:17.000Z
serna_juanillo,TomaLaPalabraVA,2023-04-02T09:06:17.000Z
serna_juanillo,mariatuitea,2023-04-02T09:06:17.000Z
MontseFarrMir1,XavierRigall,2023-04-02T09:05:39.000Z
MontseFarrMir1,ROSFON,2023-04-02T09:05:39.000Z
pacohernando3,ToroenReposo,2023-04-02T09:05:20.000Z
GironaJean,valents_cat,2023-04-02T09:05:07.000Z
EloyValMar,valents_cat,2023-04-02T09:05:05.000Z
valents_cat,GironaJean,2023-04-02T09:04:35.000Z
valents_cat,valents_cat,2023-04-02T09:04:35.000Z
SantacreuRosa,Ludvig1973,2023-04-02T09:04:27.000Z
SantacreuRosa,Esquerra_ERC,2023-04-02T09:04:27.000Z
AgDiaz_2,Ludvig1973,2023-04-02T09:04:07.000Z
AgDiaz_2,Esquerra_ERC,2023-04-02T09:04:07.000Z
szuazo,valents_cat,2023-04-02T09:03:09.000Z
tinyraymond,elperiodico_cat,2023-04-02T09:03:08.000Z
cordera_,Ludvig1973,2023-04-02T09:02:49.000Z
cordera_,Esquerra_ERC,2023-04-02T09:02:49.000Z
JoseBcn24110603,atzur,2023-04-02T09:01:42.000Z
jordi_daura,valents_cat,2023-04-02T09:00:23.000Z
PareraEva,GironaJean,2023-04-02T09:00:21.000Z
PareraEva,valents_cat,2023-04-02T09:00:21.000Z
happyjlam,valents_cat,2023-04-02T09:00:11.000Z
JavierJuncadell,valents_cat,2023-04-02T08:59:58.000Z
JavierJuncadell,elCatalan_es,2023-04-02T08:59:44.000Z
JavierJuncadell,elCatalan_es,2023-04-02T08:59:44.000Z
CatalunyaValent,GironaJean,2023-04-02T08:59:40.000Z
CatalunyaValent,valents_cat,2023-04-02T08:59:40.000Z
Enfantdelapatri,valents_cat,2023-04-02T08:59:36.000Z
Enfantdelapatri,PareraEva,2023-04-02T08:59:36.000Z
Enfantdelapatri,socialistes_cat,2023-04-02T08:59:36.000Z
Flius2,Ludvig1973,2023-04-02T08:59:09.000Z
Flius2,Esquerra_ERC,2023-04-02T08:59:09.000Z
CatalunyaValent,valents_cat,2023-04-02T08:58:16.000Z
engarreta,vagadefam,2023-04-02T08:57:55.000Z
PedroARodrguez,BalbontinCas,2023-04-02T08:57:42.000Z
PareraEva,jordisubirana,2023-04-02T08:57:38.000Z
PareraEva,PareraEva,2023-04-02T08:57:38.000Z
PareraEva,valents_cat,2023-04-02T08:57:38.000Z
PareraEva,valents_cat,2023-04-02T08:57:32.000Z
valents_cat,PareraEva,2023-04-02T08:57:09.000Z
NiuboVictor,Ludvig1973,2023-04-02T08:56:55.000Z
NiuboVictor,Esquerra_ERC,2023-04-02T08:56:55.000Z
CristinaDior1,profewebjmel,2023-04-02T08:56:30.000Z
jordietius,valldasua,2023-04-02T08:55:14.000Z
Goliat2090,Eduardo54812683,2023-04-02T08:55:04.000Z
GironaJean,valents_cat,2023-04-02T08:54:49.000Z
jordisubirana,PareraEva,2023-04-02T08:54:08.000Z
jordisubirana,valents_cat,2023-04-02T08:54:08.000Z
GonSergi,Ludvig1973,2023-04-02T08:53:20.000Z
GonSergi,Esquerra_ERC,2023-04-02T08:53:20.000Z
DaniPorta64,SergiMaranya,2023-04-02T08:53:11.000Z
DaniPorta64,AdaColau,2023-04-02T08:53:11.000Z
DaniPorta64,janetsanz,2023-04-02T08:53:11.000Z
vivescesc,Ludvig1973,2023-04-02T08:51:19.000Z
vivescesc,Esquerra_ERC,2023-04-02T08:51:19.000Z
AlvaroMarReg,eldebate_com,2023-04-02T08:51:17.000Z
MarietaCurie,AlbanoDante76,2023-04-02T08:49:32.000Z
mdolorsaleg,vagadefam,2023-04-02T08:49:25.000Z
MarietaCurie,AlbanoDante76,2023-04-02T08:49:23.000Z
PituSerrano,Ludvig1973,2023-04-02T08:49:04.000Z
PituSerrano,Esquerra_ERC,2023-04-02T08:49:04.000Z
Usertuiter1,Eduardo54812683,2023-04-02T08:46:54.000Z
ClicksxREPCAT,vagadefam,2023-04-02T08:46:32.000Z
atenea93,BalbontinCas,2023-04-02T08:46:26.000Z
jordisubirana,PareraEva,2023-04-02T08:46:03.000Z
jordisubirana,valents_cat,2023-04-02T08:46:03.000Z
isca681,Ludvig1973,2023-04-02T08:44:42.000Z
isca681,Esquerra_ERC,2023-04-02T08:44:42.000Z
NO_OBLID,vagadefam,2023-04-02T08:43:52.000Z
CuberoLuis,Ludvig1973,2023-04-02T08:42:27.000Z
CuberoLuis,Esquerra_ERC,2023-04-02T08:42:27.000Z
hacafu,Ludvig1973,2023-04-02T08:42:02.000Z
hacafu,Esquerra_ERC,2023-04-02T08:42:02.000Z
ona_miss077,Ludvig1973,2023-04-02T08:40:02.000Z
ona_miss077,Esquerra_ERC,2023-04-02T08:40:02.000Z
ClicksxREPCAT,Ludvig1973,2023-04-02T08:39:22.000Z
ClicksxREPCAT,Esquerra_ERC,2023-04-02T08:39:22.000Z
Guilemanyi,SergiMaranya,2023-04-02T08:37:31.000Z
xirose47,Ludvig1973,2023-04-02T08:35:56.000Z
xirose47,Esquerra_ERC,2023-04-02T08:35:56.000Z
edgiralt,AlbanoDante76,2023-04-02T08:34:53.000Z
Carcoma_x,Cristal530R,2023-04-02T08:34:01.000Z
Carcoma_x,sumar,2023-04-02T08:34:01.000Z
Carcoma_x,Yolanda_Diaz_,2023-04-02T08:34:01.000Z
pinares73,MediavillaMarga,2023-04-02T08:33:22.000Z
pinares73,TribunaVa,2023-04-02T08:33:22.000Z
pinares73,mariatuitea,2023-04-02T08:33:22.000Z
pinares73,alberbustos,2023-04-02T08:33:22.000Z
pinares73,rocioanguita,2023-04-02T08:33:22.000Z
pinares73,TomaLaPalabraVA,2023-04-02T08:33:22.000Z
Splth32,Newtral,2023-04-02T08:33:13.000Z
ampordanes,Ludvig1973,2023-04-02T08:32:55.000Z
ampordanes,Esquerra_ERC,2023-04-02T08:32:55.000Z
pere2305,SergiMaranya,2023-04-02T08:32:37.000Z
pere2305,AdaColau,2023-04-02T08:32:37.000Z
pere2305,janetsanz,2023-04-02T08:32:37.000Z
TeresaGT15,SergiMaranya,2023-04-02T08:31:45.000Z
TeresaGT15,AdaColau,2023-04-02T08:31:45.000Z
TeresaGT15,janetsanz,2023-04-02T08:31:45.000Z
JrealJavireal,AbaloneOrtega,2023-04-02T08:31:10.000Z
svettasan,Ludvig1973,2023-04-02T08:31:01.000Z
svettasan,Esquerra_ERC,2023-04-02T08:31:01.000Z
carme60pm,Ludvig1973,2023-04-02T08:30:44.000Z
carme60pm,Esquerra_ERC,2023-04-02T08:30:44.000Z
MAngels57008389,Ludvig1973,2023-04-02T08:30:26.000Z
MAngels57008389,Esquerra_ERC,2023-04-02T08:30:26.000Z
pilucs1,AbaloneOrtega,2023-04-02T08:29:28.000Z
Pep15indepe,Ludvig1973,2023-04-02T08:29:08.000Z
Pep15indepe,Esquerra_ERC,2023-04-02T08:29:08.000Z
MAngels57008389,valldasua,2023-04-02T08:27:57.000Z
utionak61,Ludvig1973,2023-04-02T08:27:51.000Z
utionak61,Esquerra_ERC,2023-04-02T08:27:51.000Z
Yolagumar,profewebjmel,2023-04-02T08:26:47.000Z
mexcat1,SergiMaranya,2023-04-02T08:26:43.000Z
mexcat1,AdaColau,2023-04-02T08:26:43.000Z
mexcat1,janetsanz,2023-04-02T08:26:43.000Z
RocioJuradoP,Ludvig1973,2023-04-02T08:26:33.000Z
RocioJuradoP,Esquerra_ERC,2023-04-02T08:26:33.000Z
PolEscofet,SergiMaranya,2023-04-02T08:25:27.000Z
PolEscofet,AdaColau,2023-04-02T08:25:27.000Z
PolEscofet,janetsanz,2023-04-02T08:25:27.000Z
heserhet,Cobi_Bcn,2023-04-02T08:24:47.000Z
OdetteVGomis,vagadefam,2023-04-02T08:24:01.000Z
turplanas,Ludvig1973,2023-04-02T08:23:06.000Z
turplanas,Esquerra_ERC,2023-04-02T08:23:06.000Z
BarbaraStreite1,Anna_Lena2022,2023-04-02T08:22:47.000Z
pep_seu,vagadefam,2023-04-02T08:21:20.000Z
ArnaudeVitriol,Ludvig1973,2023-04-02T08:21:10.000Z
ArnaudeVitriol,Esquerra_ERC,2023-04-02T08:21:10.000Z
vilabatalle,Ludvig1973,2023-04-02T08:20:13.000Z
vilabatalle,Esquerra_ERC,2023-04-02T08:20:13.000Z
ROSE1O1DM,LaVanguardia,2023-04-02T08:19:56.000Z
josep_codina,vagadefam,2023-04-02T08:19:28.000Z
MartianaMayo59,CarmenDeCarlos,2023-04-02T08:19:24.000Z
Arnaufinselsous,SergiMaranya,2023-04-02T08:19:09.000Z
Arnaufinselsous,AdaColau,2023-04-02T08:19:09.000Z
Arnaufinselsous,janetsanz,2023-04-02T08:19:09.000Z
OdetteVGomis,SergiMaranya,2023-04-02T08:18:42.000Z
OdetteVGomis,AdaColau,2023-04-02T08:18:42.000Z
